id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
376056,Clam Cocktail,,105,111,1912,1958,0.05,25.0
376057,Little Neck,,10,10,1912,1919,0.0,0.35
376066,Clam Stew,,90,93,1913,1979,0.0,20.0
376080,Crab Meat au Gratin,,12,13,1913,1985,0.5,4.5
376083,Long Island Rarebit,,25,25,1913,1939,0.3,0.75
376095,"Porterhouse Steak, Single",,28,29,1913,1919,0.6,1.25
376106,Chicken Patties,,32,32,1913,1919,0.15,0.7
376134,"Fried Codfish, Tomato Sauce",,9,10,1913,1919,0.15,0.35
376137,"Roast Loin of Pork, Apple Sauce",,14,14,1913,1919,0.2,0.5
376178,Chicken Broth with Rice,,27,27,1913,1959,0.0,0.9
376182,"Sea Bass Saute, Meuniere",,22,22,1912,1919,0.25,0.75
376188,"Broiled Live Lobster, Butter Sauce",,13,14,1914,1919,0.5,1.25
376189,"Fried Filet of Sole, Sauce Tartare",,12,14,1913,1958,0.35,5.6
376204,Chicken Okra Soup,,79,82,1913,1969,0.1,1.35
376209,Chicken Consomme,,61,65,1912,1949,0.15,0.5
376213,Ham and Beans,,15,16,1901,1919,0.0,0.3
376217,Lemon Pie,,28,32,1880,1967,0.05,5.0
376225,"Potatoes, Parisienne",,20,20,1900,1924,0.2,0.4
376241,Canape of caviar,,14,15,1912,1919,0.0,1.0
376242,Cream of Celery,,26,27,1912,1919,0.05,0.5
376245,Side Dish of Baked Beans,,16,16,1913,1919,0.05,5.0
376260,Green corn,,25,26,1899,1919,0.15,0.75
376296,Brandied peach,,28,28,1913,1919,0.0,0.4
376302,Clysmic water,,12,12,1913,1920,0.0,0.4
376304,Omelette au Confiture,,12,12,1913,1919,0.0,0.8
376341,Tomato soup,,118,118,1882,1919,0.0,0.5
376365,Mushrooms,,48,48,1885,1987,0.1,15.0
376370,Sliced chicken,,39,39,1913,1919,0.1,60.0
376377,Sardine sandwich,,114,114,1905,1919,0.0,0.6
376394,"Potatoes, Mashed",,13,13,1900,1920,0.1,0.5
376397,"Potatoes, Boiled",,14,14,1912,1919,0.1,0.5
376400,"Potatoes, French Fried",,16,16,1912,1927,0.1,0.35
376403,Buttered beets,,24,24,1912,1919,0.05,0.3
376404,"Potatoes, Lyonnaise",,47,47,1912,1919,0.1,0.25
376406,"Potatoes, Hashed Browned",,14,14,1913,1919,0.1,0.25
376408,"Potatoes, Stewed in Cream",,12,12,1900,1919,0.1,0.2
376409,Iced coffee with cream,,19,19,1913,1919,0.0,0.3
376410,"Potatoes, Julienne",,65,65,1893,1933,0.1,0.35
376414,"Potatoes, Au Gratin",,10,10,1912,1919,0.15,0.25
376417,Meringue glace,,61,63,1905,1919,0.0,0.6
376430,Grapefruit salad,,32,32,1914,1919,0.0,0.75
376444,Crab Meat Salad,,133,141,1912,1959,0.3,2.25
376452,Buckwheat Cakes with Maple Syrup,,24,24,1913,1937,0.1,0.25
376470,Ham Omelette,,96,96,1900,1986,0.0,25.0
376471,Spanish Omelette,,129,156,1901,1987,0.0,30.0
376473,Hearts of Lettuce Salad,,73,74,1912,1985,0.0,1.0
376474,Ham and Eggs,,160,196,1900,1969,0.0,35.0
376475,Bacon and Eggs,,153,178,1912,1969,0.0,55.0
376483,Onion Soup au Gratin,,22,22,1917,1965,0.19,1.0
376505,cheese sandwich,,15,15,1901,1967,0.05,0.5
376506,tongue sandwich,,17,18,1901,1919,0.05,0.5
376510,chicken salad,,26,26,1912,1933,0.3,1.75
376513,Fruit Salad,,139,143,1912,1959,0.0,2.75
376515,Liederkranz cheese,,66,79,1914,1919,0.15,0.4
376523,Corned Beef Sandwich,,116,120,1894,1985,0.05,1.0
376543,Hot Roast Beef Sandwich,,108,117,1901,1967,0.1,1.25
376544,Rhubarb Pie,,66,67,1854,1959,0.05,25.0
376570,Home Fried Potatoes,,11,11,1918,1987,0.05,1.95
376598,English mutton chop combination,,19,19,1918,1920,0.9,1.2
376602,Iced Tea or Coffee,,17,20,1912,1959,0.05,10.0
376607,Cold Roast Beef,,77,78,1864,1959,0.05,5.0
376639,Shredded Wheat with Cream,,54,55,1913,1919,0.1,0.35
376651,Dry or Buttered Toast,,18,19,1913,1939,0.05,0.15
376711,Baked Idaho Potato,,17,17,1917,1998,0.15,2.25
376723,"Baked pork and beans, Boston style",,17,17,1917,1920,0.4,50.0
376727,Broiled Bluefish,,36,41,1894,1919,0.25,0.8
376735,Pound Cake,,125,128,1892,1969,0.05,5.0
376798,Pickled Peach,,11,11,1915,1919,0.25,0.3
376916,Wine,,13,13,1900,1987,1.25,4.95
376935,MACAROONS,,11,11,1901,1920,0.1,0.1
376974,Astor Cup,,13,15,1917,1919,0.75,0.75
376993,Cinnamon Custard Pie,,21,21,1912,1919,0.15,0.25
377016,Salade d'Anchois,,20,20,1888,1919,0.0,0.65
377034,radishes,,30,30,1888,1919,0.15,0.25
377045,Little Neck Clam Stew,,29,30,1900,1919,0.2,0.45
377062,Fried Scallops with Bacon,,17,20,1912,1919,0.3,0.95
377087,Peaches with cream,,11,11,1914,1919,0.15,0.35
377098,Shirred eggs,,56,56,1894,1941,0.2,0.5
377122,Caviar Sandwich,,68,71,1900,1958,0.25,4.0
377124,Veal and Ham Pate,,12,12,1918,1919,0.65,0.75
377164,Cream of Wheat with Cream,,13,13,1914,1939,0.15,0.4
377172,Broiled Live Lobster,,45,52,1894,1919,0.6,2.25
377199,Grilled Potatoes,,14,14,1912,1933,0.15,0.4
377204,Salted nuts,,13,13,1912,1919,0.25,0.3
377213,Ballotine of Chicken,,12,12,1917,1919,0.5,0.7
377224,Neufchatel Cheese,,83,91,1900,1920,0.1,0.35
377227,Cold Boiled Ham with Potato Salad,,20,21,1912,1919,0.2,0.7
377257,Broiled Squab Chicken,,17,17,1907,1919,0.35,1.6
377318,Carrots and Peas,,16,16,1913,1919,0.05,0.35
377319,Baked Cauliflower,,34,42,1914,1919,0.3,0.6
377331,Vegetable soup,,33,33,1895,1987,0.1,2.3
377339,Green turtle soup,,43,43,1901,1919,0.25,1.0
377346,Fried scallops,,23,24,1913,1919,0.2,0.9
377354,"Broiled salmon, drawn butter",,14,14,1917,1919,0.4,0.5
377396,Cold corned beef with potato salad,,11,11,1912,1919,0.4,0.75
377403,Cup custard,,190,194,1905,1919,0.0,15.0
377406,Beef Consomme,,19,20,1914,1969,0.2,0.45
377409,Orange Ice,,36,36,1913,1963,0.1,1.0
377442,Strawberry Tartlet,,10,10,1913,1933,0.0,0.25
377451,Lynnhaven Oysters,,44,44,1912,1933,0.35,0.7
377456,Puree of Split Peas Soup,,10,10,1915,1933,0.05,0.4
377470,Sirloin Steak (for 2),,18,18,1917,1933,1.25,2.6
377471,Milk-fed Chicken,,33,43,1915,1933,2.25,4.0
377473,Spring Chicken,,20,22,1901,1933,0.75,2.5
377497,Sliced Peaches with Cream,,16,17,1912,1920,0.1,0.4
377498,Huckleberries and Cream,,16,17,1913,1919,0.15,0.25
377514,Individual Guava Jelly,,29,29,1914,1919,0.25,0.3
377516,Potatoes stewed in cream,,17,18,1900,1919,0.15,0.3
377517,Bread,,30,34,1900,1987,0.03,0.15
377581,Raspberry Sherbet,,22,22,1914,1977,0.15,1.95
377608,Cocoanut Pie,,70,76,1901,1935,0.05,10.0
377612,Raisin Cake,,120,124,1900,1949,0.05,5.0
377625,Force with milk,,10,10,1913,1919,0.1,0.3
377626,English muffins,,11,11,1900,1919,0.1,0.15
377638,Chili sauce,,39,40,1912,1919,0.05,10.0
377641,Omelette with ham,,26,26,1900,1919,0.35,0.6
377669,Swiss Cheese Sandwich,,83,84,1894,1981,0.05,2.75
377672,Irish Stew,,8,10,1913,1919,0.25,80.0
377677,French Sardines (4),,17,17,1917,1919,0.6,0.75
377678,Blackberry Jam,,26,26,1914,1937,0.0,0.25
377689,Calf's Liver with Bacon,,10,10,1913,1958,0.25,1.35
377692,Huitres de Blue Point,,10,10,1914,1919,0.0,0.35
377693,Strained Gumbo,,13,13,1914,1969,0.25,1.35
377695,Miles River Squab,,23,23,1917,1919,0.0,1.75
377697,Half Broiled (1919) Long Island Duckling,,10,10,1919,1919,3.0,3.0
377702,"Gombo de Volaille, Creole",,12,12,1917,1919,0.0,0.6
377739,Roast Chicken,,53,63,1862,1954,0.25,3.5
377744,Ceylon tea,,25,26,1913,1941,0.05,0.35
377745,Oolong tea,,34,35,1881,1919,0.1,0.35
377746,English Breakfast tea,,25,26,1881,1987,0.05,6.95
377751,Orange Pekoe tea,,14,17,1913,1987,0.1,6.95
377774,Stuffed Celery,,67,73,1913,1958,0.0,1.75
377777,Stuffed Ripe Olives,,10,10,1919,1919,0.0,0.4
377787,Ribs of Beef,,31,38,1907,1919,0.35,90.0
377796,"Lobster, sauce mayonnaise",,11,11,1919,1919,1.0,2.0
377804,Crab Flake Salad,,23,28,1905,1958,0.5,4.5
377810,"Fresh Green Asparagus, sauce Hollandaise",,11,11,1919,1919,0.0,0.75
377819,Boiled onions,,52,53,1898,1919,0.1,25.0
377823,Stewed corn,,110,113,1912,1919,0.05,15.0
377836,Saratoga potatoes,,35,35,1895,1939,0.15,0.25
377934,ICE CREAM,,27,27,1885,1919,0.1,0.1
377942,Strawberry Short Cake,,70,73,1901,1986,0.0,10.0
377947,Half Broiled Spring Chicken,,14,14,1913,1957,0.45,45.0
377950,salted almonds,,12,12,1913,1919,0.0,0.45
377967,Onion soup au gratin,,25,25,1914,1954,0.25,0.6
377974,Extra Cut,,13,14,1913,1919,0.35,1.9
377977,Fried,,11,20,1912,1919,0.2,0.55
377978,(1919) Squab Chicken,,10,10,1919,1919,0.0,2.0
377980,Assorted French Pastry,,41,41,1913,1973,0.0,0.5
377983,Café Parfait,,41,49,1912,1919,0.3,40.0
377990,Potato Croquette,,13,13,1908,1927,0.2,0.3
378015,Cole Slaw,,22,24,1917,1997,0.15,1.95
378023,Fresh Mushrooms,,18,18,1893,1926,0.5,1.4
378028,grape fruit,,15,16,1914,1919,0.1,0.5
378035,biscuit tortoni,,22,24,1912,1919,0.2,0.5
378054,combination salad,,11,12,1913,1933,0.2,0.55
378057,"Toast, dry",,27,27,1897,1919,0.0,0.15
378069,buttermilk,,15,15,1912,1941,0.05,0.25
378070,milk,,22,25,1900,1939,0.05,0.5
378084,cape cods,,16,17,1912,1919,0.0,0.45
378100,grapefruit,,12,13,1912,1937,0.25,0.4
378149,Fresh Fruit Salad,,103,123,1913,1962,0.4,0.6
378182,Cocoanut pie,,32,35,1880,1919,0.0,0.5
378204,Raspberry water ice,,73,73,1912,1933,0.2,0.4
378209,strawberry ice cream,,16,17,1912,1933,0.05,5.0
378216,Poland water,,12,12,1913,1920,0.0,0.75
378237,Cherry Stones clams,,20,28,1913,1920,0.3,0.5
378271,Heart of Lettuce salad,,16,16,1914,1933,0.2,0.6
378288,Special coffee,,46,46,1913,1920,0.0,0.35
378298,Creamed spinach,,11,12,1905,1919,0.1,0.4
378299,Cherrystone clams,,96,105,1913,1919,0.15,25.0
378316,Bismarck herring,,40,46,1905,1919,0.15,0.5
378318,Anchovy salad,,26,26,1901,1919,0.25,0.5
378340,Pea soup,,41,41,1901,1919,0.2,0.5
378368,Smoked beef tongue,,62,62,1901,1919,0.2,50.0
378385,Boiled Onions in Cream,,30,31,1913,1939,0.05,0.35
378387,Sliced Bermuda Onions,,17,17,1913,1919,0.05,5.0
378398,Roast Ribs of Beef,,11,11,1912,1919,0.5,0.8
378409,Pear Pie,,46,48,1900,1919,0.15,25.0
378412,English Breakfast Tea,,53,53,1881,1954,0.05,0.35
378423,Apricot Jam,,27,27,1914,1919,0.2,0.25
378462,"Broiled Green Bluefish, Maitre d'Hotel",,32,33,1913,1919,0.2,0.4
378482,Sliced orange,,40,40,1913,1920,0.05,0.4
378483,Baked apple,,73,78,1912,1919,0.05,10.0
378485,Orange juice,,43,43,1912,1937,0.1,0.35
378488,Preserved peaches,,11,11,1900,1919,0.1,0.3
378491,Preserved cherries,,10,11,1914,1919,0.15,0.25
378494,"Half cold lobster, mayonnaise",,10,10,1913,1919,0.5,0.8
378507,Pitcher of Pure Cream,,31,32,1913,1919,0.05,0.1
378530,New Peas,,86,88,1893,1979,0.15,40.0
378532,English Plum Pudding,,10,10,1914,1919,0.15,0.25
378533,French Bread,,19,19,1894,1957,0.1,0.1
378534,Graham Bread,,48,51,1859,1939,0.05,0.2
378550,STRING BEANS,,24,24,1899,1919,0.1,0.7
378554,Terrapin Maryland,,13,13,1892,1958,1.75,6.75
378555,CHEESE,,30,31,1880,1919,0.3,0.3
378595,Hashed brown potatoes,,46,46,1907,1924,0.1,0.35
378597,Au gratin potatoes,,20,20,1912,1920,0.2,0.35
378643,Oysters a la Newburg in Chafing dish,,12,12,1917,1919,0.85,0.85
378644,Oyster Fricasse in chafing dish,,11,11,1917,1919,0.75,0.75
378648,Combination salad,,144,152,1913,1965,0.15,20.0
378652,Lettuce and tomato salad,,119,122,1901,1933,0.1,0.6
378653,Asparagus tips salad,,9,10,1913,1919,0.35,0.6
378676,Assorted cake,,45,47,1888,1919,0.1,0.3
378679,Grape-fruit Cocktail Marasquin,,13,13,1917,1919,0.5,0.5
378682,Grilled Sardines on toast,,12,12,1917,1919,0.5,0.65
378683,White Onions,,13,13,1917,1919,0.15,0.25
378685,"Caviar, per Portion",,10,11,1917,1919,0.6,1.25
378701,Cup of Chicken Broth,,13,13,1917,1919,0.15,0.25
378711,"Cognac, Old Private Stock",,12,12,1917,1919,0.25,0.75
378731,Potatoes Sautees,,23,24,1913,1919,0.1,0.4
378732,Potatoes au gratin,,106,106,1900,1969,0.0,0.75
378747,LIMA BEANS,,9,11,1915,1919,0.7,0.8
378764,Top Sirloin with Onions,,31,31,1913,1919,0.45,45.0
378772,"Boiled Eggs, two",,16,16,1913,1919,0.15,0.2
378778,"Fried Eggs, two",,16,16,1913,1919,0.15,0.2
378780,"Omelette, Plain",,10,11,1900,1919,0.25,0.4
378782,Omelette with Parsley,,15,16,1887,1919,0.3,0.4
378783,"Bacon, Broiled",,26,26,1901,1919,0.2,20.0
378784,Two Poached Eggs on Toast,,65,89,1913,1919,0.2,20.0
378786,Omelette with Cheese,,12,13,1887,1919,0.3,0.45
378792,Omelette with Tomatoes,,26,27,1887,1959,0.3,2.25
378795,German Fried Potatoes,,57,65,1901,1958,0.05,0.5
378797,Broiled Pork Tenderloin,,12,12,1913,1919,0.35,0.6
378799,with cream,,19,27,1913,1919,0.15,40.0
378800,Steamed Clams,,22,22,1894,1976,0.25,3.95
378807,"Crab Meat, Mornay",,12,12,1917,1919,0.6,0.8
378809,"Crab Meat, Ravigote",,13,13,1917,1919,0.5,0.75
378810,Broiled Chicken Lobster,,29,29,1914,1939,0.75,2.0
378812,"Lobster Cutlets, Anchovy Sauce",,13,13,1917,1919,0.75,1.0
378813,Lobster Patties,,15,28,1900,1919,0.4,1.15
378821,"Soft Clams, Casino",,22,22,1913,1919,0.5,0.75
378833,Hazelnut ice cream,,35,35,1912,1919,0.3,0.5
378843,Sliced bananas,,15,19,1913,1919,0.05,5.0
378849,Edam cheese,,118,122,1893,1920,0.1,0.4
378850,Philadelphia cream cheese,,33,33,1901,1919,0.1,0.25
378858,american cheese,,18,19,1900,1933,0.05,0.3
378872,Biscuit Astor,,14,17,1917,1919,0.7,0.75
378873,Fresh Strawberry Ice Cream,,37,37,1913,1933,0.1,10.0
378885,Blue point oysters,,12,12,1915,1919,0.3,0.35
378890,Fried clams,,16,16,1913,1920,0.4,0.6
378891,Fried clams,,16,17,1912,1919,0.25,0.6
378897,Cherrystone clams cocktail,,9,10,1913,1919,0.2,0.4
378917,"Pickled lamb's tongue, potato salad",,21,21,1913,1919,0.15,0.5
378930,Fried bacon,,13,13,1900,1919,0.2,0.5
378931,Fried ham,,17,19,1900,1919,0.15,0.5
378942,Brussels sprouts,,123,126,1912,1919,0.0,0.6
378943,New Lima beans,,43,43,1912,1926,0.15,0.75
378945,Cold roast beef sandwich,,53,53,1912,1987,0.1,3.65
378946,Combination sandwich,,14,14,1913,1919,0.1,0.4
378947,Celery salad,,186,192,1900,1920,0.1,0.6
378959,Preserved pineapple,,11,12,1913,1919,0.05,0.35
378960,Apple cake,,33,35,1905,1919,0.05,0.15
378962,Currant jelly,,48,48,1900,1932,0.05,0.25
378963,Apple sauce with cream,,10,10,1917,1919,0.2,0.2
378992,Galantine of Capon,,73,74,1912,1919,0.5,85.0
379005,Oatmeal with Milk,,18,22,1914,1919,0.1,10.0
379012,Cup of Cocoa,,14,18,1913,1919,0.05,0.1
379014,Glass of Milk,,22,25,1913,1976,0.05,0.75
379032,"Cauliflower, Cream Sauce",,15,15,1913,1955,0.1,0.5
379046,Old-fashioned Strawberry Short Cake,,21,22,1913,1933,0.1,10.0
379060,Meringue Glacee,,32,32,1912,1919,0.25,0.5
379088,"Soft Clams Steamed, Drawn Butter",,11,11,1918,1919,0.5,0.6
379102,Broiled Jumbo Squab,,14,14,1917,1919,0.75,1.35
379104,Broiled Philadelphia Chicken,,17,17,1914,1919,0.75,2.0
379110,Squab Chicken Broiled,,10,10,1917,1919,1.25,1.5
379125,Fresh Mushrooms on Toast,,16,16,1913,1919,0.0,1.25
379130,Green corn au gratin,,12,12,1917,1919,0.25,0.25
379132,Green corn fritters,,14,14,1914,1919,0.25,0.35
379134,Tomato surprise,,26,26,1913,1919,0.25,0.6
379137,"Soft Clams, Poulette, chafing dish",,12,12,1917,1919,1.0,1.0
379138,"Crab Meat Fricassee with Peppers, en casserole, one person",,10,10,1917,1919,0.6,0.75
379140,"Chicken Hash Baltimore Style, in chafing dish",,11,11,1917,1919,1.15,1.15
379141,"Chicken Hash, with Poached Egg",,11,11,1917,1919,0.6,0.75
379143,"Chicken Croquettes, with Peas",,14,14,1894,1919,0.55,0.65
379144,Veal Kidney en brochette,,12,12,1917,1919,0.6,0.7
379147,Cream Chicken on Toast,,13,13,1917,1919,0.6,0.75
379154,Potatoes Hashed Browned,,17,19,1917,1943,0.15,0.3
379156,French Fried potatoes,,35,35,1895,1959,0.05,0.5
379157,"Potatoes, au Gratin",,18,18,1913,1919,0.15,0.3
379159,Poached Eggs on Anchovy Toast,,15,15,1913,1919,0.35,0.6
379160,Omelet Souffle,,15,15,1912,1919,0.75,0.75
379161,Chicken Omelet,,35,35,1913,1919,0.25,0.65
379162,Spanish Omelet,,62,62,1912,1958,0.2,1.6
379164,Anchovy Toast,,17,17,1894,1919,0.25,35.0
379165,"Cream Cheese, Bar-le-Duc Jelly",,12,12,1917,1919,0.5,0.55
379166,"Coffee, per person (in pot) with cream",,11,11,1917,1919,0.15,15.0
379171,Deviled Coffee,,13,13,1917,1919,0.35,0.35
379172,"Van Houton's Cocoa, per person (in pot)",,13,13,1917,1919,0.2,0.2
379178,Assorted French Pastry (each),,19,19,1917,1919,0.1,0.15
379179,Cold Rice Pudding,,79,83,1912,1976,0.05,1.35
379180,Chiffonnade Salad,,24,24,1907,1928,0.0,0.55
379181,Macedoine Salad,,18,18,1884,1919,0.25,0.5
379182,"Fruit Salad, Marasquin",,12,12,1917,1919,0.6,0.6
379184,Pies in season,,22,22,1912,1919,0.05,0.15
379185,Pears Flambe,,13,13,1917,1919,0.35,0.35
379186,Bananas with Cream,,24,24,1912,1919,0.1,0.25
379187,"Plum Pudding, hard and brandy sauce",,12,12,1900,1919,0.25,0.3
379190,Grape Fruit en Surprise,,13,13,1917,1919,0.35,0.7
379193,Extra Sirloin with Mushrooms,,10,10,1913,1919,1.55,2.55
379198,Broiled Milk Fed Chicken,,14,14,1914,1919,0.5,1.8
379200,Filet Mignon aux champignons,,11,11,1917,1967,1.5,5.25
379201,Porterhouse Steak (for 3),,11,11,1917,1919,2.0,2.5
379202,Porterhouse Steak with Mushrooms,,23,23,1912,1919,1.0,3.7
379203,Extra Porterhouse Steak (for 4),,11,11,1917,1919,2.75,3.25
379206,"Planked Club Steak, fresh vegetables",,11,11,1917,1919,3.25,4.0
379207,Extra Club Steak,,11,18,1914,1919,3.0,4.25
379208,Plank Extra Club Steak,,11,11,1917,1919,4.25,5.0
379209,Steak a la tartar,,10,10,1917,1919,0.75,0.75
379213,English South-down Chop,,12,12,1917,1919,0.85,0.85
379214,Mutton Chop (brace),,11,11,1917,1919,0.75,0.8
379215,Frizzled Beef in Cream,,18,18,1913,1919,0.2,50.0
379217,Sweetbreads en casserole,,14,14,1913,1919,0.75,1.25
379220,Little Neck Patties,,10,10,1918,1919,0.6,0.65
379223,Punch au Kirsch,,11,11,1906,1919,0.35,0.35
379224,Hazel-nut Ice Cream,,13,13,1917,1919,0.25,0.3
379229,Tutti-frutti Ice Cream,,15,15,1914,1919,0.25,0.45
379231,Ice Cream Souvenir,,11,11,1917,1919,0.5,0.5
379233,Stewed Rhubarb,,119,127,1901,1959,0.05,25.0
379251,Gervais with Bar-le-Duc,,10,10,1917,1919,0.45,0.55
379256,Demi-Tasse,,64,72,1913,1985,0.05,0.95
379269,Haig & Haig*****,,10,11,1913,1919,0.2,4.0
379273,Broiled or Fried Bacon,,14,14,1914,1919,0.2,45.0
379274,Lamb Kidneys on Toast with Bacon,,11,11,1914,1919,0.6,60.0
379308,Pontet Canet Claret,,12,12,1913,1919,0.0,3.0
379351,Nebiolo Spumante Sparkling Red Wine (Italienne),,12,12,1917,1919,1.5,4.5
379352,Moscato Champagne,,13,13,1917,1919,0.15,4.5
379356,"Cognac, Otard",,14,14,1915,1919,0.25,0.75
379357,"Rye Whiskey, Private Stock",,14,14,1917,1919,0.2,0.35
379364,Deep Spring Tennessee Corn Whiskey,,11,11,1914,1919,0.15,1.5
379365,"Dry Gin, Private Stock",,11,11,1917,1919,0.2,0.35
379367,"Scotch Whiskey, Private Stock",,10,10,1918,1919,0.2,0.35
379371,Perfection Scotch,,23,23,1914,1919,0.2,2.25
379373,King George IV. Scotch,,10,10,1917,1919,0.25,0.4
379375,Dewar's Special Liqueur,,11,11,1917,1919,0.3,0.45
379377,Sloe Gin (Cordial),,12,12,1917,1919,0.25,0.35
379378,"Chartreuse, Green",,35,35,1905,1919,0.15,15.0
379379,John Haig's Scotch,,12,12,1917,1919,0.2,0.35
379383,White Label Bass' Ale,,12,12,1914,1919,0.15,0.75
379387,Freezoment Cusenier White,,11,11,1918,1919,0.25,0.35
379388,Freezoment Cusenier Green,,11,11,1918,1919,0.25,0.35
379390,"Evan's Ale, XXX on draught, mug or glass",,10,10,1917,1919,0.1,0.15
379434,Clam stew,,76,77,1913,1919,0.2,35.0
379440,Crackers and milk,,27,28,1894,1919,0.1,25.0
379468,Potatoes in cream,,14,14,1914,1919,0.05,2.0
379480,lobster cocktail,,14,14,1912,1933,0.0,1.0
379481,smoked salmon,,11,11,1901,1969,0.0,9.5
379501,pear,,18,18,1912,1933,0.1,0.3
379503,stewed prunes,,24,29,1912,1937,0.05,0.25
379520,Spaghetti au gratin,,86,90,1898,1920,0.15,0.5
379544,Pain et Beurre,,10,10,1914,1919,0.0,0.1
379548,"Potatoes, Sautees",,13,13,1898,1920,0.1,0.4
379549,Oatmeal and Milk,,32,33,1898,1918,0.05,0.25
379587,Turkey sandwich,,18,18,1905,1919,0.15,25.0
379595,"Milk, per Glass",,11,11,1894,1919,0.1,0.1
379626,Lemon Water Ice,,138,148,1882,1933,0.09,30.0
379672,Petits Pois nouveaux,,19,19,1914,1919,0.0,40.0
379693,Chiffonade salad,,98,101,1900,1933,0.2,0.75
379713,Cafe Special,,12,12,1912,1919,0.15,0.3
379718,Blueberry Pie,,33,34,1912,1919,0.2,0.3
379745,Sweet pickles,,26,26,1905,1919,0.1,0.25
379776,Tutti Frutti Ice Cream,,31,32,1908,1919,0.0,0.5
379842,Apricot Pie,,51,52,1912,1919,0.15,0.25
379853,Mashed Yellow Turnips,,19,19,1914,1961,0.15,0.5
379871,tenderloin steak,,14,14,1913,1920,0.35,2.25
379878,orange,,19,20,1912,1919,0.1,0.4
379885,Poached Eggs,,32,32,1859,1969,0.0,0.45
379892,Brie Cheese,,45,55,1893,1970,0.2,1.05
379893,Puffed Rice,,24,24,1910,1969,0.0,0.35
379947,Asparagus tips,,37,39,1890,1938,0.15,0.6
379956,Sliced Bermuda onions,,9,14,1913,1919,0.15,0.2
379959,Egg salad,,18,18,1913,1919,0.2,0.6
379960,Vegetable salad,,44,45,1906,1919,0.25,0.75
379961,Lettuce and tomatoes,,27,27,1913,1919,0.1,20.0
379962,Sliced cucumbers,,58,65,1899,1919,0.05,10.0
379963,Salmon salad,,18,20,1913,1919,0.2,0.5
380004,Coffee,,28,28,1900,1965,0.05,0.6
380020,Candied sweet potatoes,,26,27,1913,1940,0.15,0.35
380023,Spinach,,10,10,1900,1919,0.1,3.0
380025,Boiled ham,,16,16,1901,1919,0.3,0.6
380027,Roast lamb,,30,36,1913,1919,0.5,1.0
380028,Egg sandwich,,15,15,1912,1919,0.1,0.25
380030,American cheese sandwich,,28,28,1914,1943,0.1,0.3
380036,Dry toast,,67,68,1891,1946,0.1,0.5
380037,French toast,,20,20,1913,1919,0.1,0.4
380239,Chicken Salad,,13,13,1912,1967,0.4,4.0
380264,Tutti Frutti,,71,76,1913,1934,0.0,40.0
380379,Pineapple Water Ice,,100,106,1912,1933,0.25,30.0
380381,Tea with Cream,,17,17,1914,1947,0.0,0.35
380389,Stewed Pears,,33,44,1912,1944,0.05,0.6
380390,Pont l'Eveque Cheese,,28,41,1912,1933,0.2,0.4
380391,Imported Swiss Cheese,,21,21,1913,1963,0.1,15.0
380394,Orange Pekoe Tea,,109,110,1914,1959,0.1,15.0
380510,Smith Island Oysters,,23,31,1914,1918,0.35,0.55
380562,Port du Salut Cheese,,31,31,1913,1964,0.0,1.0
380573,Chicken Broth,,122,129,1866,1959,0.1,35.0
380590,Double Sirloin Steak,,11,11,1913,1916,0.9,1.25
380606,New Beets,,31,31,1891,1918,0.05,2.0
380646,Asparagus Salad,,47,67,1894,1917,0.15,20.0
380652,"Roast turkey, cranberry sauce",,17,17,1900,1918,0.5,1.0
380695,Blue Point cocktail,,23,23,1914,1918,0.27,30.0
380713,"Roast Duckling, Apple Sauce",,17,17,1916,1981,0.65,0.75
380743,Sea Tag Oysters,,19,26,1914,1918,0.25,0.55
380753,Hot House Muscat Grapes,,19,22,1914,1916,0.5,1.0
380755,Sliced Pineapple,,83,85,1912,1965,0.05,0.5
380777,Crab Cocktail,,12,12,1913,1976,0.25,2.5
380794,Fresh Fruit,,58,70,1913,1965,0.4,50.0
380801,California Ripe Olives,,24,24,1900,1917,0.3,0.35
380807,Fillets of Herring in Oil,,71,73,1914,1916,0.25,0.5
